listing_id,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
12235,2273571,5953710,Private room,Manhattan,Upper East Side,0,,1,1,1,117,1,40.774768,-73.961365,59:02.1
12236,2273613,11607949,Entire home/apt,Brooklyn,Gowanus,12,5,2,1,1,140,14,40.676318,-73.992035,37:09.4
12237,2273672,11608275,Entire home/apt,Manhattan,Gramercy,3,5,2,1,1,287,2,40.734538,-73.986611,38:44.2
12238,2273733,8730513,Entire home/apt,Manhattan,West Village,0,,5,2,1,602,1,40.735282,-73.998893,47:59.2
12239,2273790,11608918,Entire home/apt,Brooklyn,Bushwick,0,,2,1,1,100,1,40.698978,-73.913392,27:22.9
12240,2273799,11608967,Entire home/apt,Manhattan,Midtown,0,,4,0,1,251,1,40.765401,-73.980499,44:32.8
12241,2273829,8521091,Private room,Brooklyn,Prospect-Lefferts Gardens,3,4.5,2,1,1,58,1,40.660525,-73.951174,09:23.5
12242,2274053,11610137,Entire home/apt,Manhattan,Hell's Kitchen,35,4.5,5,2,1,585,2,40.765072,-73.986326,34:49.1
12243,2274084,11610321,Entire home/apt,Manhattan,Kips Bay,0,,3,3,1,3216,1,40.742149,-73.980178,04:19.4
12244,2274268,11611239,Private room,Manhattan,Hell's Kitchen,16,4,1,1,1,123,1,40.760531,-73.992244,41:04.4
12245,2274285,6395228,Private room,Brooklyn,Bay Ridge,0,,2,1,1,94,1,40.626862,-74.021941,04:14.2
12246,2274319,10408402,Entire home/apt,Brooklyn,Williamsburg,27,4.5,8,4,1,351,3,40.711242,-73.962035,21:21.3
12247,2274334,7026827,Entire home/apt,Brooklyn,Bedford-Stuyvesant,22,4,4,2,1,117,3,40.684694,-73.931632,35:42.9
12248,2274416,11576947,Entire home/apt,Manhattan,Upper West Side,0,,4,2,2,351,3,40.771311,-73.981146,37:26.3
12249,2274510,11612727,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,351,1,40.762749,-73.961239,32:03.4
12250,2274573,11613211,Entire home/apt,Manhattan,Midtown,0,,4,3,2,1403,1,40.751108,-73.98697,12:13.7
12251,2274615,11613496,Private room,Manhattan,Upper West Side,6,5,2,1,1,129,1,40.799773,-73.966272,39:35.5
12252,2274651,6176681,Entire home/apt,Brooklyn,Greenpoint,0,,2,1,1,234,1,40.730797,-73.959159,52:18.4
12253,2274910,11615526,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,292,1,40.801466,-73.962672,07:22.7
12254,2276065,9451697,Entire home/apt,Manhattan,Midtown,0,,4,1,1,1759,1,40.752251,-73.987249,04:27.8
12255,2276129,4172503,Entire home/apt,Brooklyn,Downtown Brooklyn,13,5,3,1,1,201,3,40.694333,-73.982559,50:00.5
12256,2276383,11623750,Entire home/apt,Manhattan,Greenwich Village,0,,6,2,2.5,2924,1,40.733495,-73.998342,40:50.5
12257,2276515,9127517,Entire home/apt,Brooklyn,Fort Greene,12,4.5,4,2,1,205,1,40.691008,-73.969424,02:09.8
12258,2276603,11624776,Entire home/apt,Manhattan,SoHo,0,,2,1,1,463,1,40.727022,-74.001313,11:58.4
12259,2276666,5760525,Entire home/apt,Brooklyn,Williamsburg,3,4.5,3,1,1,146,1,40.716905,-73.944893,54:16.4
12260,2276847,11625941,Entire home/apt,Manhattan,Upper West Side,1,5,4,1,2,211,4,40.779318,-73.979465,15:02.7
12261,2277039,11626860,Entire home/apt,Manhattan,Midtown,0,,2,1,1,702,1,40.742374,-73.983092,00:51.8
12262,2277045,84528,Entire home/apt,Brooklyn,Crown Heights,7,4.5,2,1,1,117,1,40.670903,-73.958644,32:58.0
12263,2277287,6100088,Entire home/apt,Manhattan,Harlem,4,5,3,1,1,127,2,40.820082,-73.956457,23:03.9
12264,2277327,1939697,Entire home/apt,Manhattan,Midtown,0,,2,0,1,234,1,40.755285,-73.969296,36:46.8
12265,2277461,11538548,Private room,Brooklyn,Fort Greene,0,,1,1,1,82,1,40.686884,-73.972319,20:16.4
12266,2277501,3889739,Entire home/apt,Brooklyn,Williamsburg,0,,6,3,1,1248,1,40.71074,-73.949289,44:18.1
12267,2277707,11630571,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,409,2,40.784985,-73.972841,25:43.7
12268,2277781,3682191,Entire home/apt,Manhattan,Upper East Side,11,4.5,3,1,1,205,1,40.76729,-73.95391,51:31.1
12269,2277785,11631101,Private room,Manhattan,Lower East Side,11,4.5,3,1,1,170,2,40.721868,-73.990727,12:26.4
12270,2277865,11631588,Private room,Manhattan,Chelsea,1,5,2,1,1,176,2,40.74372,-73.99538,45:54.3
12271,2277903,11400094,Entire home/apt,Brooklyn,Clinton Hill,20,4.5,2,1,1,134,1,40.695197,-73.969759,21:36.6
12272,2277922,5530798,Entire home/apt,Manhattan,Upper West Side,1,5,2,1,1,228,1,40.785506,-73.976693,54:53.2
12273,2278008,3815145,Entire home/apt,Manhattan,Hell's Kitchen,28,5,4,1,1,263,1,40.763124,-73.98737,19:33.5
12274,2278018,11632491,Entire home/apt,Manhattan,Upper East Side,0,,6,3,1,1053,2,40.765313,-73.964746,09:02.7
12275,2278068,11632852,Entire home/apt,Manhattan,Chelsea,0,,4,2,1,1170,1,40.752539,-73.995235,27:48.9
12276,2278098,11632130,Entire home/apt,Manhattan,West Village,0,,2,0,1,58,13,40.730362,-74.005962,52:39.9
12277,2278299,3353720,Entire home/apt,Brooklyn,Brooklyn Heights,8,4.5,3,1,1,304,2,40.695023,-73.99608,22:32.2
12278,2278301,11634216,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,1,1,468,1,40.762743,-73.994914,32:29.7
12279,2278361,1649570,Entire home/apt,Staten Island,St. George,4,5,7,3,5,292,3,40.642063,-74.082504,28:27.3
12280,2278480,11635172,Entire home/apt,Manhattan,East Village,0,,8,3,1,936,3,40.728646,-73.981447,53:43.1
12281,2278500,11635296,Private room,Brooklyn,Bedford-Stuyvesant,0,,2,1,1,70,1,40.683142,-73.920868,36:48.3
12282,2278538,7099721,Entire home/apt,Manhattan,Battery Park City,0,,10,2,2,936,1,40.708252,-74.016867,50:04.9
12283,2278598,11635821,Entire home/apt,Manhattan,Upper West Side,0,,2,0,1,468,1,40.777637,-73.977123,53:27.2
12284,2278637,11635971,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,2,1,880,1,40.768036,-73.98606,04:50.8
12285,2278738,7041588,Entire home/apt,Manhattan,Upper East Side,28,4.5,4,1,1,187,3,40.760558,-73.962418,03:48.1
12286,2278781,2858202,Entire home/apt,Brooklyn,Greenpoint,0,,2,1,1,205,1,40.724725,-73.947738,44:33.4
12287,2278851,11637188,Shared room,Manhattan,NoHo,0,,2,1,1,140,1,40.729355,-73.992093,38:24.9
12288,2278950,11213044,Private room,Brooklyn,Sheepshead Bay,0,,2,1,1,94,1,40.604285,-73.951394,14:50.5
12289,2279085,513011,Entire home/apt,Manhattan,Midtown,0,,4,1,1,1754,1,40.758451,-73.968959,53:14.3
12290,2279149,11639120,Entire home/apt,Manhattan,Kips Bay,0,,6,3,1.5,1173,1,40.74408,-73.979245,04:54.2
12291,2279172,11639223,Entire home/apt,Manhattan,Midtown,0,,2,1,1,351,1,40.750957,-73.97304,29:28.8
12292,2279267,2530365,Entire home/apt,Brooklyn,Clinton Hill,0,,2,1,1,175,2,40.697148,-73.967644,33:00.6
12293,2279335,7009234,Private room,Brooklyn,Williamsburg,0,,2,1,1,146,7,40.719086,-73.954124,23:18.9
12294,2279433,4835210,Private room,Manhattan,Harlem,0,,1,1,1,134,1,40.806354,-73.950528,54:29.4
12295,2279517,11581609,Entire home/apt,Brooklyn,Williamsburg,16,4.5,2,1,1,193,1,40.710648,-73.954221,02:36.3
12296,2280843,11648566,Entire home/apt,Manhattan,Upper West Side,0,,4,1,1,1170,1,40.780343,-73.984741,55:49.1
12297,2281060,11361828,Entire home/apt,Manhattan,East Harlem,0,,3,1,1,298,4,40.785442,-73.947294,37:00.2
12298,2281142,1427243,Entire home/apt,Manhattan,East Village,0,,4,2,1,4386,1,40.733233,-73.988595,37:35.6
12299,2281697,11653306,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,586,1,40.766291,-73.960038,04:35.2
12300,2281829,11653908,Entire home/apt,Brooklyn,Bushwick,20,4.5,2,0,1,94,3,40.704551,-73.925691,41:50.4
12301,2281851,631100,Private room,Queens,Ditmars Steinway,0,,2,1,1,111,1,40.77269,-73.904502,34:40.3
12302,2281954,11654579,Entire home/apt,Manhattan,Washington Heights,0,,2,1,1,293,1,40.837032,-73.948312,09:30.7
12303,2281966,7102279,Entire home/apt,Manhattan,Upper West Side,0,,3,1,1,586,1,40.778385,-73.978921,09:48.8
12304,2282085,2044302,Entire home/apt,Brooklyn,Williamsburg,0,,6,2,2,585,1,40.719695,-73.958298,41:52.7
12305,2282104,9593326,Entire home/apt,Manhattan,Upper East Side,0,,6,2,1,468,1,40.775107,-73.946705,19:56.6
12306,2282122,1716004,Entire home/apt,Manhattan,East Harlem,7,5,5,2,2,497,3,40.808634,-73.939776,50:16.1
12307,2282495,11657466,Entire home/apt,Brooklyn,Flatbush,6,4.5,2,1,1,128,1,40.65036,-73.961574,33:15.0
12308,2282684,11658441,Entire home/apt,Manhattan,Midtown,0,,6,3,2,2924,1,40.745937,-73.982189,05:06.5
12309,2282744,11576556,Entire home/apt,Manhattan,Upper East Side,0,,3,3,1,352,1,40.7788,-73.946958,57:34.8
12310,2282796,11659093,Entire home/apt,Manhattan,Tribeca,0,,4,1,1,877,1,40.715143,-74.01104,45:17.6
12311,2282819,75778,Entire home/apt,Manhattan,Washington Heights,4,5,3,2,1,129,3,40.83322,-73.939241,41:42.7
12312,2282908,4308396,Private room,Manhattan,Kips Bay,0,,3,1,1,525,1,40.736941,-73.97694,27:29.5
12313,2282962,11576556,Private room,Manhattan,Upper East Side,0,,1,1,1,99,1,40.778876,-73.948516,53:04.9
12314,2283001,10532769,Entire home/apt,Brooklyn,Carroll Gardens,0,,2,1,1,176,1,40.681234,-73.995576,03:38.7
12315,2283060,189289,Entire home/apt,Manhattan,Murray Hill,0,,4,2,1,725,1,40.747887,-73.97206,24:34.2
12316,2283073,11660771,Entire home/apt,Manhattan,Chelsea,0,,4,2,2,2339,1,40.73852,-73.993968,32:30.0
12317,2283101,11661027,Entire home/apt,Manhattan,East Village,1,4,3,1,1,234,1,40.732104,-73.990772,02:52.6
12318,2283143,11661229,Entire home/apt,Manhattan,Upper West Side,0,,6,4,5,3509,1,40.78269,-73.983902,34:47.6
12319,2283459,11655172,Entire home/apt,Manhattan,SoHo,0,,2,1,1,585,1,40.725532,-74.004091,38:44.4
12320,2283485,6557888,Entire home/apt,Manhattan,East Village,0,,4,3,1.5,584,1,40.723578,-73.984039,47:04.4
12321,2283633,11664025,Private room,Brooklyn,Bushwick,0,,1,1,1,82,1,40.704145,-73.922793,43:59.2
12322,2283639,11664089,Entire home/apt,Manhattan,West Village,0,,4,2,1.5,2923,1,40.738784,-74.008175,15:06.8
12323,2283657,9722460,Private room,Manhattan,Flatiron District,0,,4,1,2.5,468,1,40.739106,-73.98931,44:57.4
12324,2283732,2567981,Entire home/apt,Manhattan,Kips Bay,0,,4,2,1,351,1,40.742122,-73.979998,02:57.7
12325,2283761,1336358,Entire home/apt,Brooklyn,Williamsburg,0,,3,1,1,346,2,40.711294,-73.966499,24:21.7
12326,2284013,93321,Entire home/apt,Brooklyn,Williamsburg,0,,4,2,1,346,1,40.711113,-73.945942,05:33.4
12327,2284027,8518665,Private room,Brooklyn,Bedford-Stuyvesant,45,4.5,2,1,2,53,1,40.694368,-73.946611,12:36.1
12328,2284060,8703609,Entire home/apt,Manhattan,East Harlem,6,4.5,4,1,1,187,1,40.796601,-73.937392,26:08.3
12329,2284202,1450648,Shared room,Queens,Ditmars Steinway,0,,1,1,1,146,1,40.777655,-73.922503,38:19.3
12330,2284236,6899272,Entire home/apt,Manhattan,Kips Bay,0,,2,0,1,234,2,40.739846,-73.983595,22:01.6
12331,2284442,2246169,Entire home/apt,Manhattan,Chelsea,0,,4,2,2,1164,1,40.751443,-73.995854,18:44.3
12332,2284454,11668649,Entire home/apt,Manhattan,Upper East Side,0,,8,2,2,1871,1,40.769038,-73.954355,17:11.8
12333,2284628,11670153,Shared room,Brooklyn,South Slope,0,,2,1,1,468,1,40.664798,-73.989503,16:03.4
12334,2284787,11671236,Shared room,Manhattan,Upper East Side,0,,2,1,1,293,1,40.777606,-73.953121,33:49.0
12335,2284894,11671687,Private room,Manhattan,Harlem,0,,2,1,1,170,1,40.805212,-73.955127,08:15.9
12336,2285096,6116669,Private room,Brooklyn,Clinton Hill,4,5,2,1,1,117,4,40.691147,-73.967299,25:58.1
12337,2285110,4737888,Private room,Manhattan,Upper East Side,0,,2,1,1,140,1,40.780265,-73.94748,34:50.6
12338,2285167,11673696,Entire home/apt,Manhattan,Upper East Side,0,,3,0,1,175,3,40.775157,-73.950399,33:14.5
12339,2285181,11673804,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,1111,1,40.775828,-73.94692,45:00.1
12340,2285201,11673984,Entire home/apt,Manhattan,Midtown,0,,4,1,1.5,1170,1,40.750962,-73.985905,29:35.5
12341,2285204,7727814,Entire home/apt,Manhattan,Kips Bay,0,,2,1,1,199,1,40.741379,-73.980868,46:35.9
12342,2285351,11674870,Private room,Manhattan,Chelsea,1,,3,1,2.5,380,1,40.740576,-73.998647,20:19.2
12343,2285355,11674823,Entire home/apt,Manhattan,Upper West Side,0,,5,1,1,877,1,40.778591,-73.979642,40:22.2
12344,2287233,11684888,Entire home/apt,Manhattan,Upper West Side,0,,4,2,2,468,3,40.780386,-73.975164,05:51.4
12345,2287264,11685074,Entire home/apt,Brooklyn,Williamsburg,0,,5,2,1,234,1,40.712607,-73.952842,48:22.5
12346,2287273,7820146,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,4,6,2,1.5,205,1,40.68423,-73.932852,33:29.7
12347,2287286,11685137,Entire home/apt,Manhattan,Midtown,2,5,2,0,1,234,1,40.76472,-73.983409,37:57.1
12348,2287415,7000778,Entire home/apt,Manhattan,Harlem,8,5,4,2,1,234,2,40.811272,-73.945859,40:28.4
12349,2287538,11686477,Entire home/apt,Manhattan,Lower East Side,0,,2,2,1,468,1,40.723595,-73.9927,17:51.1
12350,2287808,9501203,Entire home/apt,Manhattan,Washington Heights,0,,2,0,1,123,1,40.857149,-73.931937,23:30.7
12351,2287847,11687745,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,586,1,40.771317,-73.947656,35:39.1
12352,2287888,11687781,Private room,Queens,Astoria,7,4.5,1,1,1,99,2,40.76592,-73.918116,26:04.5
12353,2288133,11688880,Private room,Brooklyn,Downtown Brooklyn,9,5,2,1,1,117,1,40.697967,-73.983571,36:14.1
12354,2288152,11689012,Entire home/apt,Manhattan,Greenwich Village,0,,3,0,1,585,1,40.732631,-73.991821,07:11.8
12355,2288359,11516404,Entire home/apt,Brooklyn,Prospect Heights,0,,2,1,1,235,1,40.682258,-73.975938,35:42.6
12356,2288530,11690674,Entire home/apt,Manhattan,West Village,1,,1,0,1,228,1,40.737643,-74.001076,35:02.0
12357,2288553,4325703,Entire home/apt,Manhattan,Midtown,0,,4,1,2,526,1,40.763984,-73.982414,33:40.6
12358,2288748,384796,Private room,Brooklyn,Williamsburg,13,4.5,4,1,1,117,1,40.719064,-73.95761,16:39.2
12359,2289037,1245397,Entire home/apt,Manhattan,Upper West Side,0,,4,2,1,292,5,40.781075,-73.983666,07:33.6
12360,2289119,9968385,Entire home/apt,Brooklyn,Williamsburg,0,,4,2,1,352,1,40.717249,-73.962492,56:31.0
12361,2289177,11693466,Entire home/apt,Staten Island,Westerleigh,0,,4,5,1,760,1,40.620403,-74.13938,12:33.5
12362,2289259,11693793,Entire home/apt,Manhattan,Upper West Side,0,,2,0,1,292,1,40.777287,-73.980978,10:43.1
12363,2289396,11694483,Private room,Manhattan,Central Park,3,4.5,2,1,1,194,3,40.782599,-73.970778,39:04.3
12364,2289405,408012,Entire home/apt,Manhattan,East Village,0,,5,3,2,704,1,40.72792,-73.979371,22:59.0
12365,2289465,11583812,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,292,1,40.762895,-73.958699,50:06.5
12366,2289612,11673798,Private room,Manhattan,Murray Hill,33,4.5,2,1,1,134,3,40.745764,-73.978209,22:19.6
12367,2289643,11694483,Private room,Manhattan,Central Park,0,,2,1,1,211,1,40.784079,-73.970123,56:51.7
12368,2289830,7099063,Entire home/apt,Brooklyn,Williamsburg,9,4.5,4,1,1,211,1,40.713347,-73.964699,17:48.1
12369,2289837,11636894,Entire home/apt,Brooklyn,Fort Greene,4,5,5,2,1.5,181,1,40.687217,-73.97624,53:47.2
12370,2290037,11325592,Entire home/apt,Manhattan,East Harlem,5,4.5,2,0,1,140,1,40.811935,-73.938063,04:46.9
12371,2290164,1746789,Entire home/apt,Manhattan,Murray Hill,0,,3,1,1,410,1,40.746767,-73.978202,39:08.7
12372,2290335,11699819,Private room,Manhattan,Harlem,0,,2,1,1,111,1,40.814895,-73.957473,43:30.6
12373,2290337,7407283,Private room,Manhattan,SoHo,0,,1,1,1,116,1,40.725407,-74.007208,53:20.6
12374,2290548,11701131,Entire home/apt,Manhattan,Upper East Side,0,,6,2,1,1053,1,40.776467,-73.948607,59:31.4
12375,2290615,164666,Private room,Manhattan,East Village,0,,2,1,,146,1,40.726212,-73.986439,42:35.6
12376,2290645,9296024,Entire home/apt,Manhattan,Midtown,27,4.5,6,2,1,409,2,40.761567,-73.967705,08:46.0
12377,2290651,11701809,Entire home/apt,Manhattan,West Village,0,,10,3,1.5,1754,1,40.731093,-74.003994,37:50.7
12378,2290889,11703210,Entire home/apt,Manhattan,East Village,0,,2,1,1,193,3,40.728739,-73.979965,08:37.6
12379,2290955,8944351,Entire home/apt,Manhattan,Upper East Side,0,,5,2,2,4093,1,40.768314,-73.966508,04:26.0
12380,2291084,11704098,Entire home/apt,Manhattan,Chelsea,0,,4,1,1,1754,1,40.748305,-73.996518,02:10.1
12381,2291291,6600966,Shared room,Queens,Astoria,0,,2,1,1,76,1,40.76715,-73.91938,53:30.2
12382,2291367,384796,Private room,Brooklyn,Williamsburg,14,4.5,3,1,1,99,1,40.718761,-73.957797,24:03.1
12383,2291470,8850159,Entire home/apt,Manhattan,West Village,0,,6,2,1,819,1,40.737346,-74.001426,18:01.5
12384,2291536,4582416,Private room,Manhattan,Hell's Kitchen,1,5,3,1,1,211,1,40.765936,-73.984862,54:55.7
12385,2291575,11706506,Shared room,Queens,Astoria,0,,2,1,1,351,1,40.768953,-73.9236,15:46.1
12386,2291692,11707264,Entire home/apt,Brooklyn,Williamsburg,1,5,3,1,1.5,233,1,40.71555,-73.951545,00:42.6
12387,2291779,9620804,Private room,Brooklyn,Bedford-Stuyvesant,10,4.5,4,1,1,76,1,40.688274,-73.951884,42:59.7
12388,2291848,10570887,Entire home/apt,Brooklyn,Brooklyn Heights,1,5,2,0,1,351,1,40.697762,-73.997642,40:14.8
12389,2291943,11708656,Entire home/apt,Manhattan,Upper East Side,0,,3,3,1,1173,1,40.774766,-73.955028,36:17.2
12390,2292119,11694944,Entire home/apt,Manhattan,Upper West Side,0,,5,2,2,994,1,40.793212,-73.968188,03:12.7
12391,2292199,1922777,Entire home/apt,Manhattan,East Village,0,,2,1,1,176,5,40.728924,-73.984582,36:21.4
12392,2292231,11710358,Entire home/apt,Manhattan,East Village,0,,4,2,1,468,1,40.724327,-73.980117,45:44.7
12393,2292316,2887097,Entire home/apt,Manhattan,Harlem,0,,4,1,1,702,3,40.802519,-73.955498,58:31.6
12394,2292366,440396,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,146,1,40.781033,-73.950691,13:11.3
12395,2292478,4858798,Entire home/apt,Manhattan,West Village,0,,2,0,1,237,1,40.73164,-74.002714,28:33.8
12396,2292563,3829569,Entire home/apt,Manhattan,East Village,27,4.5,2,0,1,193,3,40.73037,-73.98102,10:49.2
12397,2293612,11717663,Entire home/apt,Manhattan,East Harlem,0,,4,2,1,292,1,40.793378,-73.941294,17:23.2
12398,2294594,11721588,Private room,Manhattan,Midtown,0,,2,1,1,702,1,40.764856,-73.978852,33:22.4
12399,2294663,6509406,Entire home/apt,Manhattan,Hell's Kitchen,0,,2,1,1,936,1,40.757859,-73.994848,30:18.0
12400,2295327,7016520,Entire home/apt,Brooklyn,Windsor Terrace,0,,2,2,1,94,1,40.656774,-73.983412,37:35.5
12401,2295816,3276746,Entire home/apt,Manhattan,Lower East Side,8,4.5,4,1,1,234,3,40.718395,-73.982981,46:17.6
12402,2295857,5625765,Private room,Brooklyn,Williamsburg,1,5,1,1,1,58,1,40.710227,-73.948689,05:03.7
12403,2295866,3574983,Entire home/apt,Manhattan,Upper East Side,21,4,4,1,1,327,2,40.770265,-73.966493,50:37.5
12404,2295870,2576893,Entire home/apt,Manhattan,Central Park,17,5,2,0,1,233,10,40.776748,-73.975003,12:07.0
12405,2295898,6949955,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,5,2,1,1,146,1,40.695964,-73.960966,43:05.4
12406,2295924,9324146,Entire home/apt,Manhattan,East Village,0,,2,1,1,1600,1,40.731273,-73.985941,55:03.2
12407,2296024,2321783,Entire home/apt,Bronx,Riverdale,0,,6,3,2.5,292,5,40.885795,-73.915991,18:54.6
12408,2296190,11728020,Entire home/apt,Manhattan,Midtown,0,,4,2,1,936,1,40.742892,-73.983947,46:21.6
12409,2296253,6910973,Entire home/apt,Manhattan,Hell's Kitchen,22,3.5,4,1,1,246,1,40.762029,-73.992309,06:41.6
12410,2296312,11728509,Entire home/apt,Brooklyn,Greenpoint,0,,4,3,2,880,1,40.728343,-73.950156,53:16.2
12411,2296411,11728927,Entire home/apt,Manhattan,Midtown,0,,3,0,1,234,1,40.752373,-73.968111,48:33.9
12412,2296522,10508340,Private room,Manhattan,Chelsea,0,,2,1,1,175,1,40.744289,-73.992494,08:59.0
12413,2296528,11729426,Entire home/apt,Manhattan,Chelsea,0,,3,1,1,292,1,40.741397,-74.004112,38:14.6
12414,2296734,11730402,Entire home/apt,Manhattan,West Village,0,,6,3,2,1170,1,40.731038,-74.004501,34:12.6
12415,2296851,2510971,Private room,Manhattan,East Village,0,,1,1,1,152,1,40.727667,-73.983643,35:50.4
12416,2296899,3330784,Entire home/apt,Manhattan,Midtown,0,,4,2,1,468,1,40.763294,-73.980725,38:36.8
12417,2296962,11731646,Entire home/apt,Manhattan,Upper East Side,0,,8,3,3,5263,1,40.764335,-73.969788,06:22.7
12418,2297032,11731992,Entire home/apt,Manhattan,West Village,0,,2,1,1,339,1,40.735088,-74.004116,59:18.7
12419,2297058,3542562,Entire home/apt,Manhattan,Lower East Side,2,3,2,2,1,116,5,40.71892,-73.992067,05:36.3
12420,2297147,10674441,Private room,Brooklyn,Bedford-Stuyvesant,1,4.5,2,1,1,88,5,40.693289,-73.956066,55:42.3
12421,2297192,11732741,Entire home/apt,Manhattan,Financial District,0,,6,2,2,1170,1,40.708252,-74.004949,53:38.4
12422,2297259,11733037,Entire home/apt,Brooklyn,Boerum Hill,0,,4,1,1.5,1053,1,40.684969,-73.989004,39:12.2
12423,2297269,11732822,Private room,Manhattan,East Village,2,5,2,1,1,129,1,40.723388,-73.979533,29:17.5
12424,2297365,11263056,Entire home/apt,Manhattan,Lower East Side,0,,3,0,1,234,1,40.723333,-73.992351,46:15.0
12425,2297438,1659154,Entire home/apt,Queens,Ditmars Steinway,0,,4,1,1,585,1,40.777989,-73.918531,04:30.6
12426,2297639,11735704,Entire home/apt,Brooklyn,Downtown Brooklyn,0,,3,1,1,175,1,40.693606,-73.983357,16:19.5
12427,2297866,8708313,Entire home/apt,Manhattan,Upper East Side,0,,3,1,1,345,1,40.777826,-73.957676,55:50.9
12428,2297963,11312486,Entire home/apt,Brooklyn,Park Slope,5,4.5,4,2,1,187,1,40.677989,-73.979863,06:38.2
12429,2298170,6635885,Entire home/apt,Manhattan,Greenwich Village,0,,4,2,1,468,1,40.728008,-74.000948,50:55.0
12430,2298450,6955783,Private room,Brooklyn,Bedford-Stuyvesant,7,4.5,2,1,1,105,1,40.695142,-73.950963,00:04.3
12431,2298507,2324918,Private room,Manhattan,Midtown,3,5,2,1,2,105,4,40.748049,-73.986004,51:59.8
12432,2298620,11740791,Entire home/apt,Manhattan,Tribeca,0,,2,2,1,1642,1,40.717946,-74.004302,14:06.4
12433,2298686,11740878,Entire home/apt,Brooklyn,Crown Heights,3,5,8,3,2,468,3,40.675923,-73.93081,12:28.9
12434,2298711,11741427,Entire home/apt,Manhattan,Upper East Side,0,,4,1,1,1754,1,40.772519,-73.955807,27:35.6
